book_id,Primary_ISBN_10,Primary_ISBN_13,Author,original_publication_year,original_title,Title,Average_Rating,Rating Count,Whole_Rating
194808,968709184,9780968709180,Jack London,1903,To Build a Fire,To Build a Fire,3.92,12133,4
4660,345417968,9780345417960,John Irving,1974,The 158-Pound Marriage,The 158-Pound Marriage,3.22,10532,3
6150530,1401322905,9781401322910,Chris Anderson,2009,Free: The Future of a Radical Price,Free: The Future of a Radical Price,3.83,10607,4
769712,156097432X,9781560974320,"Joe Sacco, Edward Said",1996,Palestine,Palestine,4.2,9823,4
198511,452275040,9780452275040,"Vincent van Gogh, Irving Stone, Jean   Stone",1937,Dear Theo: The Letters of Vincent Van Gogh,Dear Theo,4.09,9121,4
15732712,7350481,9780007350480,Cecelia Ahern,2012,One Hundred Names,One Hundred Names,3.75,10994,4
16248223,62227327,9780062227320,Yangsze Choo,2013,The Ghost Bride,The Ghost Bride,3.74,11645,4
34941,99409968,9780099409960,"Terry Brooks, George Lucas",1999,The Phantom Menace,Star Wars - Episode I: The Phantom Menace,3.55,11602,4
266765,552551317,9780552551310,Jacqueline Wilson,1997,Girls in Love,"Girls in Love (Girls, #1)",3.53,11953,4
254799,743235274,9780743235270,Twyla Tharp,2003,The Creative Habit: Learn It and Use It for Life,The Creative Habit: Learn It and Use It for Life,4.0,12838,4
10429025,61990655,9780061990660,Jocelyn Davies,2011,A Beautiful Dark ,"A Beautiful Dark (A Beautiful Dark, #1)",3.9,16529,4
18889,788720392,9780788720390,"Marion Zimmer Bradley, Diana L. Paxson",1996,Lady of Avalon,"Lady of Avalon (Avalon, #3)",3.88,12663,4
15985392,399160450,9780399160460,"Tom Clancy, Mark Greaney",2012,Threat Vector,"Threat Vector (Jack Ryan Universe, #15)",4.1,8320,4
829313,671725823,9780671725820,"Miles Davis, Quincy Troupe",1989,Miles: The Autobiography,Miles: The Autobiography,4.18,8827,4
816752,440409411,9780440409410,Elizabeth Winthrop,1985,"The Castle In The Attic (The Castle In The Attic, #1)","The Castle in the Attic (The Castle in the Attic, #1)",3.96,14611,4
6303704,61767891,9780061767890,Steven Tyler,2011,Does the Noise in My Head Bother You?,Does the Noise in My Head Bother You?,3.47,9312,3
2230284,1416549978,9781416549970,Jeffery Deaver,2008,The Broken Window,"The Broken Window (Lincoln Rhyme, #8)",4.07,11706,4
22431039,1476778019,9781476778010,Christina Lauren,2015,Beautiful Secret,"Beautiful Secret (Beautiful Bastard, #4)",4.13,17215,4
17707654,399157573,9780399157580,Patricia Cornwell,2013,Dust,"Dust (Kay Scarpetta, #21)",3.53,9402,4
143513,486275442,9780486275440,Anton Chekhov,1900,Ð¢Ñ€Ð¸ ÑÐµÑÑ‚Ñ€Ñ‹,The Three Sisters,3.76,10688,4
40313,031298328X,9780312983280,"Janet Evanovich, Charlotte Hughes",2002,Full Tilt,Full Tilt (Full #2),3.7,14923,4
3173125,316032220,9780316032220,Josh Bazell,2008,Beat the Reaper,Beat the Reaper (Peter Brown #1),3.79,10987,4
99218,076534078X,9780765340790,"Brian Herbert, Kevin J. Anderson",2002,Dune: The Machine Crusade ,"The Machine Crusade (Legends of Dune, #2)",3.73,10126,4
18693621,425272354,9780425272350,Joanna Wylde,2014,Devil's Game,"Devil's Game (Reapers MC, #3)",4.3,20085,4
20768868,62325345,9780062325340,Patricia Cornwell,2014,Flesh and Blood,"Flesh and Blood (Kay Scarpetta, #22)",3.67,8447,4
132609,140504206,9780140504200,Eric Hill,1980,Where's Spot? ,Where's Spot?,4.05,13105,4
25772000,1515303942,9781515303950,"Penelope Ward, Vi Keeland",2015,Cocky Bastard,Cocky Bastard,4.18,14964,4
78674,143035061,9780143035060,Jan Karon,1997,Out to Canaan (Mitford),"Out to Canaan (Mitford Years, #4)",4.28,12491,4
2235597,316002925,9780316002930,"James Patterson, Michael Ledwidge",2007,The Dangerous Days of Daniel X,"The Dangerous Days of Daniel X (Daniel X, #1)",3.57,14222,4
8369681,545240778,9780545240770,Elizabeth Eulberg,2011,Prom and Prejudice,Prom and Prejudice,3.82,16286,4
13074,044669567X,9780446695670,Carl Hiaasen,1993,Strip Tease,Strip Tease,3.82,11308,4
760110,553297988,9780553297980,Kevin J. Anderson,1994,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)","Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",3.64,12686,4
456057,1595541810,9781595541820,Ted Dekker,2005,Showdown by Ted Dekker Signature Edition,"Showdown (Paradise, #1)",3.93,11122,4
16299341,399164421,9780399164420,J.D. Robb,2013,Thankless in Death ,"Thankless in Death (In Death, #37)",4.28,11740,4
14028,679761047,9780679761040,"Yasunari Kawabata, Edward G. Seidensticker",1937,é›ªå›½ ,Snow Country,3.7,9942,4
66470,425161242,9780425161240,Robin Cook,1997,Chromosome 6,"Chromosome 6 (Jack Stapleton & Laurie Montgomery, #3)",3.89,11572,4
893731,425178102,9780425178100,Dave Barry,1999,Big Trouble,Big Trouble,3.81,10954,4
17877,486434095,9780486434090,"Fyodor Dostoyevsky, Ergin Altay",1861,Ð—Ð°Ð¿Ð¸ÑÐºÐ¸ Ð¸Ð· ÐœÑ‘Ñ€Ñ‚Ð²Ð¾Ð³Ð¾ Ð´Ð¾Ð¼Ð°,The House of the Dead,4.03,8354,4
9893355,62081896,9780062081900,Sara Shepard,2012,"Stunning (Pretty Little Liars, #11)","Stunning (Pretty Little Liars, #11)",3.95,13636,4
481462,449138240,9780449138240,Gary Brandner,1977,The Howling,The Howling,3.92,10414,4
239917,380008319,9780380008320,Roger Zelazny,1975,Sign of the Unicorn,Sign of the Unicorn (The Chronicles of Amber #3),4.14,12510,4
3276072,375834869,9780375834870,Carl Hiaasen,2009,Scat,Scat,3.94,13291,4
22304,743231511,9780743231510,Douglas Coupland,1994,Life after God,Life After God,3.82,8659,4
12786,143036939,9780143036940,John Berendt,2005,The City of Falling Angels,The City of Falling Angels,3.52,11333,4
50453,876855966,9780876855970,Charles Bukowski,1983,Hot Water Music,Hot Water Music,3.93,8815,4
37619,312980388,9780312980380,Wilbur Smith,1995,Warlock: A Novel of Ancient Egypt,"Warlock (Ancient Egypt, #3)",4.02,9718,4
817199,9735004100,9789735004100,Mircea Eliade,1933,Maitreyi,Maitreyi,3.92,11079,4
4599,786886323,9780786886330,Glen David Gold,2001, Carter Beats the Devil,Carter Beats the Devil,4.09,10000,4
436806,872862097,9780872862100,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",1928,Histoire de l'oeil,Story of the Eye,3.71,9227,4
4609710,039915583X,9780399155830,Kate Jacobs,2007,Knit Two,"Knit Two (Friday Night Knitting Club, #2)",3.47,11843,3
95144,99417472,9780099417480,Maurice Sendak,1970,In the Night Kitchen,In the Night Kitchen,4.06,13263,4
11446,99449897,9780099449900,Raymond Carver,1976,"Will You Please Be Quiet, Please?","Will You Please Be Quiet, Please?",4.29,8568,4
8843801,044657449X,9780446574500,Larissa Ione,2011,Eternal Rider,"Eternal Rider (Lords of Deliverance, #1, Demonica, #6)",4.21,18214,4
18079757,039916443X,9780399164440,J.D. Robb,2014,Concealed in Death,"Concealed in Death (In Death, #38)",4.25,10444,4
37298,425152898,9780425152900,John Sandford,1995,Mind Prey,"Mind Prey (Lucas Davenport, #7)",4.19,12833,4
209966,1563897776,9781563897770,"Warren Ellis, John Cassaday",2000,"Planetary, Volume 1: All Over the World and Other Stories","Planetary, Volume 1: All Over the World and Other Stories",4.21,11808,4
17926775,1908844965,9781908844960,Danielle L. Jensen,2014,Stolen Songbird,"Stolen Songbird (The Malediction Trilogy, #1)",3.97,15026,4
228194,451190521,9780451190530,Stephen King,1996,"The Green Mile, Part 2: The Mouse on the Mile","The Green Mile, Part 2: The Mouse on the Mile",4.47,11985,4
43345,743484355,9780743484350,Mary Higgins Clark,1982,A Cry in the Night,A Cry In The Night,3.84,12157,4
100322,1556520743,9781556520750,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",1987,Assata: An Autobiography,Assata: An Autobiography,4.48,10518,4
32636,60596384,9780060596380,Clive Barker,2004,"Days of Magic, Nights of War","Days of Magic, Nights of War (Abarat, #2)",4.2,10755,4
789559,899190359,9780899190360,"Paul Galdone, Peter Christen AsbjÃ¸rnsen",1841,The Three Billy Goats Gruff,The Three Billy Goats Gruff,4.14,12918,4
6452806,446539252,9780446539260,Edward M. Kennedy,2009,True Compass: A Memoir,True Compass: A Memoir,3.99,10111,4
3760,142002054,9780142002060,Ian Fleming,1956,Diamonds are Forever,"Diamonds Are Forever (James Bond, #4)",3.59,10205,4
349929,142437271,9780142437280,"Nella Larsen, Ntozake Shange, Thadious M. Davis",1929,Passing,Passing,3.8,10544,4
47701,61238961,9780061238960,"Neil Gaiman, Michael Reaves",2007,InterWorld,"InterWorld (InterWorld, #1)",3.51,12419,4
23232,375836578,9780375836570,David Levithan,2004,The Realm of Possibility,The Realm of Possibility,3.94,13390,4
428223,345495802,9780345495810,Harry Bernstein,2006,The Invisible Wall: A Love Story That Broke Barriers,The Invisible Wall: A Love Story That Broke Barriers,4.07,9715,4
7507908,1595143378,9781595143370,Brenna Yovanoff,2010,The Replacement,The Replacement,3.56,15945,4
8701960,375423729,9780375423730,James Gleick,2011,"The Information: A History, a Theory, a Flood","The Information: A History, a Theory, a Flood",3.98,9874,4
2049,394758269,9780394758270,Raymond Chandler,1942,The High Window,"The High Window (Philip Marlowe, #3)",4.08,11080,4
15985372,425255700,9780425255700,Laurell K. Hamilton,2013,Affliction,"Affliction (Anita Blake, Vampire Hunter #22)",4.01,13828,4
168569,425157539,9780425157530,John Sandford,1996,Sudden Prey,"Sudden Prey (Lucas Davenport, #8)",4.15,12408,4
95602,842339523,9780842339520,Francine Rivers,1993,Mark of the Lion Trilogy,Mark of the Lion Trilogy,4.76,9081,5
25052,64401510,9780064401520,"Betty MacDonald, Alexandra Boiger",1949,Mrs. Piggle-Wiggle's Magic,"Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle, #2)",4.17,11756,4
459386,312983603,9780312983600,Val McDermid,1995,The Mermaids Singing ,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",3.98,11562,4
121715,60653205,9780060653200,C.S. Lewis,1949,The Weight of Glory,The Weight of Glory,4.41,9835,4
114141,515122734,9780515122730,Nora Roberts,1997,Sanctuary,Sanctuary,3.87,14219,4
241934,345454944,9780345454940,Robert Crais,1996,Sunset Express,"Sunset Express (Elvis Cole, #6)",4.17,10496,4
23355896,698193032,9780698193030,J.R. Ward,2015,The Bourbon Kings,"The Bourbon Kings (The Bourbon Kings, #1)",3.87,11476,4
3762,142003255,9780142003250,Ian Fleming,1963,On Her Majesty's Secret Service,"On Her Majesty's Secret Service (James Bond, #11)",3.94,11612,4
239509,671733419,9780671733410,Robin Norwood,1985,Women Who Love Too Much,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,3.98,7903,4
1251032,1423101952,9781423101960,Perry Moore,2007,Hero,Hero,3.88,13464,4
41918,385265565,9780385265560,Alex Kotlowitz,1991,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,There are No Children Here: The Story of Two Boys Growing Up in the Other America,4.25,10312,4
16333,2310015,9780002310020,Agatha Christie,1965,At Bertram's Hotel,"At Bertram's Hotel (Miss Marple, #11)",3.7,14221,4
24465724,8143676,9780062414090,Kiera Cass,2015,Happily Ever After,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",4.22,15230,4
119247,142400580,9780142400590,"John D. Fitzgerald, Mercer Mayer",1967,The Great Brain,The Great Brain (Great Brain #1),4.16,13422,4
1891296,1846164257,9781846164260,Chris d'Lacey,2007,The Fire Eternal,"The Fire Eternal (The Last Dragon Chronicles, #4)",3.99,11259,4
107773,743430336,9780743430330,Julie Garwood,2001,Mercy,"Mercy (Buchanan-Renard, #2)",4.11,14108,4
269795,749391685,9780749391680,Roddy Doyle,1987,The Commitments,The Commitments,3.95,11215,4
170529,689855532,9780689855540,Sonya Sones,2001,What My Mother Doesn't Know,What My Mother Doesn't Know (What My Mother Doesn't Know #1),3.83,12388,4
6691426,670021474,9780670021480,Danielle Trussoni,2010,Angelology,"Angelology (Angelology, #1)",3.41,12377,3
158141,671723227,9780671723220,Nicholas Pileggi,1985,Wiseguy: Life in a Mafia Family,Wiseguy,4.14,8715,4
22420,1563897229,9781563897220,"Warren Ellis, Darick Robertson, Rodney Ramos, Patrick Stewart",2001,"Transmetropolitan, Vol. 5: Lonely City","Transmetropolitan, Vol. 5: Lonely City (Transmetropolitan, #5)",4.4,10390,4
15762186,307959880,9780307959880,Kent Haruf,2013,Benediction,"Benediction (Plainsong, #3)",3.97,10214,4
300905,9643113442,9789643113440,Ø¹Ø¨Ø§Ø³ Ù…Ø¹Ø±ÙˆÙÛŒ,1989, Ø³Ù…ÙÙˆÙ†ÛŒ Ù…Ø±Ø¯Ú¯Ø§Ù†,Ø³Ù…ÙÙˆÙ†ÛŒ Ù…Ø±Ø¯Ú¯Ø§Ù†,4.08,6980,4
420739,671019708,9780671019710,Linda Howard,1995,After the Night,After the Night,4.1,17345,4
6193923,230015913,9780230015910,Chelsea Cain,2009, Evil at Heart,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",4.03,10884,4
22635858,62333003,9780062333000,Cynthia Swanson,2015,The Bookseller,The Bookseller,3.66,9818,4
15810910,451465105,9780451465110,Django Wexler,2013,The Thousand Names,"The Thousand Names (The Shadow Campaigns, #1)",4.04,9926,4
836606,1591826047,9781591826040,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999,ãƒ•ãƒ«ãƒ¼ãƒ„ãƒã‚¹ã‚±ãƒƒãƒˆ 2,"Fruits Basket, Vol. 2",4.34,15859,4
51364,60859512,9780060859510,Bart D. Ehrman,2005,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,3.91,10075,4
13658,044101125X,9780441011250,Ursula K. Le Guin,2001,The Other Wind,"The Other Wind (Earthsea Cycle, #6)",4.06,11325,4
6497645,739329189,9780739329180,"Steve Berry, Scott Brick",2009,The Paris Vendetta,"The Paris Vendetta (Cotton Malone, #5)",3.9,11263,4
22535533,62377183,9780062377180,Anthony Horowitz,2014,Moriarty,Moriarty (Sherlock Holmes #2),3.74,8376,4
80631,743454154,9780743454160,Greg Iles,2005,Blood Memory,Blood Memory,4.09,10938,4
119239,140424504,9780140424510,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",1848,Selected Poems,Selected Poems,4.05,10630,4
18089975,62083392,9780062083400,Laura Lippman,2014,After I'm Gone,After I'm Gone,3.61,10905,4
3925836,297853260,9780297853270,Jennifer Worth,2005,Shadows of the Workhouse: The Drama of Life in Postwar London,Shadows of the Workhouse,4.12,8094,4
47780,159448144X,9781594481440,"Anna Gavalda, Alison Anderson",2004,"Ensemble, c'est tout",Hunting and Gathering,4.1,7318,4
762462,743200403,9780743200400,"Peter Lynch, John Rothchild",1988,One Up On Wall Street : How To Use What You Already Know To Make Money In The Market,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,4.12,10563,4
422452,1857230310,9781857230310,Iain M. Banks,1993,Against a Dark Background,Against a Dark Background,4.09,10679,4
7897620,1400065933,9781400065940,Fannie Flagg,2010,I Still Dream About You,I Still Dream About You,3.55,11230,4
2677,486287599,9780486287590,Jonathan Swift,1729,A Modest Proposal and Other Satirical Works,A Modest Proposal and Other Satirical Works,4.04,12499,4
85679,155970361X,9781559703610,"Bertolt Brecht, David Hare",1941,Mutter Courage und ihre Kinder,Mother Courage and Her Children,3.66,9705,4
10357792,62076116,9780062076110,Jeaniene Frost,2014,Up From the Grave ,"Up from the Grave (Night Huntress, #7)",4.28,19059,4
1210754,1599901099,9781599901090,Jessica Day George,2008,"Sun and Moon, Ice and Snow","Sun and Moon, Ice and Snow",3.97,17095,4
7203669,1439166641,9781439166640,Nic Pizzolatto,2004,Galveston,Galveston,3.72,7601,4
10306358,547576722,9780547576720,Justin Torres,2011,We the Animals,We the Animals,3.61,10616,4
2067,067003472X,9780670034730,Daniel C. Dennett,2006,Breaking the Spell: Religion as a Natural Phenomenon,Breaking the Spell: Religion as a Natural Phenomenon,3.89,8381,4
765427,140422072,9780140422080,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",1590,The Faerie Queene,The Faerie Queene ,3.55,13239,4
8142508,1414334095,9781414334100,Francine Rivers,2010,Her Daughter's Dream,"Her Daughter's Dream (Marta's Legacy, #2)",4.34,10703,4
25148,671027638,9780671027640,Arthur Nersesian,1997,The Fuck-Up,The Fuck-Up,3.56,8980,4
105744,976165910,9780976165910,Steve Alten,1997,MEG: A Novel of Deep Terror,"Meg (MEG, #1)",3.76,9946,4
289695,803731558,9780803731550,Frank Beddor,2007,Seeing Redd,"Seeing Redd (The Looking Glass Wars, #2)",3.85,14540,4
126583,375719202,9780375719200,John O'Hara,1933,Appointment in Samarra,Appointment in Samarra,3.83,10663,4
833550,067088278X,9780670882790,"Janet Ahlberg, Allan Ahlberg",1978,Each Peach Pear Plum,Each Peach Pear Plum,4.24,12747,4
47304,038549422X,9780385494230,"Erin Gruwell, Zlata FilipoviÄ‡, The Freedom Writers",1999,The Freedom Writers Diary: How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them,The Freedom Writers Diary,4.09,10567,4
2120783,039306235X,9780393062360,Fareed Zakaria,2008,The Post-American World 2.0,The Post-American World,3.86,8753,4
1823,743233212,9780743233220,Jon Ronson,2001,Them: Adventures with Extremists,Them: Adventures with Extremists,3.94,9081,4
15161,1596912510,9781596912520,"Susanna Clarke, Charles Vess",2006,The Ladies of Grace Adieu and Other Stories,The Ladies of Grace Adieu and Other Stories,3.85,12150,4
22609522,147675571X,9781476755720,Bill Browder,2014,"Red Notice: A True Story of High Finance, Murder, and One Manâ€™s Fight for Justice","Red Notice: A True Story of High Finance, Murder, and One Manâ€™s Fight for Justice",4.39,8729,4
9415951,316094617,9780316094610,Cat Patrick,2011,Forgotten,Forgotten,3.79,14045,4
227570,1857933362,9781857933370,"Terry Jones, Brian Froud",1994,Lady Cottington's Pressed Fairy Book,Lady Cottington's Pressed Fairy Book,3.99,11518,4
18404248,1250034604,9781250034600,Chevy Stevens,2014,That Night,That Night,3.92,11318,4
1331653,753821788,9780753821790,Paul Torday,2006,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,3.51,9299,4
392563,374249393,9780374249400,Alex  Ross,2007,The Rest Is Noise: Listening to the Twentieth Century,The Rest Is Noise: Listening to the Twentieth Century,4.08,9316,4
9403947,1599908441,9781599908440,Trish Doller,2012,Something Like Normal,Something like Normal,3.81,15206,4
18213403,162779073X,9781627790730,Glenn Greenwald,2014,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State","No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",4.08,8366,4
40293,812508645,9780812508640,Orson Scott Card,1996,Pastwatch: The Redemption of Christopher Columbus,Pastwatch: The Redemption of Christopher Columbus,3.96,11922,4
32529,752848267,9780752848270,Lisa Gardner,2001,The Next Accident,"The Next Accident (Quincy & Rainie, #3)",4.16,11261,4
46292,9646534783,9789646534780,Hafez,1380,Ø¯ÛŒÙˆØ§Ù†â€Žâ€Ž [DÄ«vÄn],The Divan,4.63,2773,5
8879121,1596434465,9781596434460,Ben Hatke,2011,Zita the Spacegirl,"Zita the Spacegirl (Zita the Spacegirl, #1)",4.04,10832,4
32812,140441050,9780140441060,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320,Paradiso,"Paradiso (The Divine Comedy, #3)",3.94,9701,4
72148,747589372,9780747589370,William  Boyd,2006,Restless,Restless,3.84,9308,4
6055063,767928881,9780767928880,David Lebovitz,2009,The Sweet Life in Paris: A Recipe for Living in the World's Most Delicious City,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,3.85,9754,4
17331828,373211392,9780373211400,Julie Kagawa,2014,Talon,"Talon (Talon, #1)",3.77,15818,4
12878667,385535775,9780385535780,Mark Haddon,2012,The Red House,The Red House,2.93,10621,3
7818881,525422242,9780525422240,Heather Brewer,2010,Twelfth Grade Kills,"Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",4.36,13282,4
